# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1529       7.845386073194e-11       1.994983123095e-12       1.641426612825e-12       0.000000000000e+00       1.102646924070e-15       2.862876582822e-16       2.922394517329e-17 
 1530       7.797613565408e-11       2.012997103325e-12       1.653263512385e-12       0.000000000000e+00       1.099668543133e-15       2.839468381352e-16       2.960059771324e-17 
 1531       7.749912168419e-11       2.031052465745e-12       1.663487350205e-12       0.000000000000e+00       1.096699739363e-15       2.816296587333e-16       2.997192970487e-17 
 1532       7.702292950095e-11       2.049141088554e-12       1.672107204043e-12       0.000000000000e+00       1.093740481352e-15       2.793343818528e-16       3.033793608280e-17 
 1533       7.654767033554e-11       2.067254807342e-12       1.679132224100e-12       0.000000000000e+00       1.090790737274e-15       2.770592597612e-16       3.069861184633e-17 
 1534       7.607345597262e-11       2.085385415020e-12       1.684571633152e-12       0.000000000000e+00       1.087850474890e-15       2.748025352018e-16       3.105395205956e-17 
 1535       7.560039875112e-11       2.103524661753e-12       1.688434726679e-12       0.000000000000e+00       1.084919661544e-15       2.725624413778e-16       3.140395185156e-17 
 1536       7.512861156520e-11       2.121664254888e-12       1.690730873001e-12       0.000000000000e+00       1.081998264160e-15       2.703372019362e-16       3.174860641649e-17 
 1537       7.465820786507e-11       2.139795858887e-12       1.691469513407e-12       0.000000000000e+00       1.079086249248e-15       2.681250309526e-16       3.208791101383e-17 
 1538       7.418930165793e-11       2.157911095255e-12       1.690660162287e-12       0.000000000000e+00       1.076183582895e-15       2.659241329152e-16       3.242186096847e-17 
 1539       7.372200750879e-11       2.176001542473e-12       1.688312407265e-12       0.000000000000e+00       1.073290230772e-15       2.637327027089e-16       3.275045167089e-17 
 1540       7.325644054141e-11       2.194058735926e-12       1.684435909329e-12       0.000000000000e+00       1.070406158126e-15       2.615489255996e-16       3.307367857735e-17 
 1541       7.279271643917e-11       2.212074167835e-12       1.679040402966e-12       0.000000000000e+00       1.067531329784e-15       2.593709772186e-16       3.339153720998e-17 
 1542       7.233095144593e-11       2.230039287189e-12       1.672135696289e-12       0.000000000000e+00       1.064665710151e-15       2.571970235467e-16       3.370402315700e-17 
 1543       7.187126236691e-11       2.247945499671e-12       1.663731671176e-12       0.000000000000e+00       1.061809263207e-15       2.550252208984e-16       3.401113207285e-17 
 1544       7.141376656963e-11       2.265784167593e-12       1.653838283392e-12       0.000000000000e+00       1.058961952510e-15       2.528537159064e-16       3.431285967835e-17 
 1545       7.095858198472e-11       2.283546609825e-12       1.642465562730e-12       0.000000000000e+00       1.056123741191e-15       2.506806455055e-16       3.460920176084e-17 
 1546       7.050582710684e-11       2.301224101725e-12       1.629623613139e-12       0.000000000000e+00       1.053294591956e-15       2.485041369169e-16       3.490015417439e-17 
 1547       7.005562099559e-11       2.318807875070e-12       1.615322612854e-12       0.000000000000e+00       1.050474467086e-15       2.463223076328e-16       3.518571283989e-17 
 1548       6.960808327632e-11       2.336289117985e-12       1.599572814530e-12       0.000000000000e+00       1.047663328433e-15       2.441332654001e-16       3.546587374526e-17 
 1549       6.916333414107e-11       2.353658974877e-12       1.582384545375e-12       0.000000000000e+00       1.044861137419e-15       2.419351082050e-16       3.574063294557e-17 
 1550       6.872149434946e-11       2.370908546363e-12       1.563768207280e-12       0.000000000000e+00       1.042067855041e-15       2.397259242572e-16       3.600998656323e-17 
 1551       6.828268522952e-11       2.388028889200e-12       1.543734276949e-12       0.000000000000e+00       1.039283441862e-15       2.375037919740e-16       3.627393078813e-17 
 1552       6.784702867862e-11       2.405011016217e-12       1.522293306037e-12       0.000000000000e+00       1.036507858016e-15       2.352667799647e-16       3.653246187779e-17 
 1553       6.741464716434e-11       2.421845896246e-12       1.499455921274e-12       0.000000000000e+00       1.033741063205e-15       2.330129470147e-16       3.678557615754e-17 
 1554       6.698566372535e-11       2.438524454049e-12       1.475232824603e-12       0.000000000000e+00       1.030983016699e-15       2.307403420698e-16       3.703327002065e-17 
 1555       6.656020197227e-11       2.455037570254e-12       1.449634793309e-12       0.000000000000e+00       1.028233677333e-15       2.284470042205e-16       3.727553992852e-17 
 1556       6.613838608862e-11       2.471376081281e-12       1.422672680149e-12       0.000000000000e+00       1.025493003511e-15       2.261309626861e-16       3.751238241081e-17 
 1557       6.572034083162e-11       2.487530779273e-12       1.394357413490e-12       0.000000000000e+00       1.022760953198e-15       2.237902367990e-16       3.774379406560e-17 
 1558       6.530617768336e-11       2.503493234070e-12       1.364702054948e-12       0.000000000000e+00       1.020037487312e-15       2.214233669111e-16       3.796977402123e-17 
 1559       6.489595316016e-11       2.519258267690e-12       1.333727993198e-12       0.000000000000e+00       1.017322579914e-15       2.190310125967e-16       3.819033134676e-17 
 1560       6.448971011349e-11       2.534821502942e-12       1.301458808583e-12       0.000000000000e+00       1.014616208111e-15       2.166143694235e-16       3.840547771141e-17 
 1561       6.408749154446e-11       2.550178543464e-12       1.267918221109e-12       0.000000000000e+00       1.011918348676e-15       2.141746394033e-16       3.861522492946e-17 
 1562       6.368934060400e-11       2.565324973693e-12       1.233130090685e-12       0.000000000000e+00       1.009228978045e-15       2.117130310019e-16       3.881958496052e-17 
 1563       6.329530059304e-11       2.580256358837e-12       1.197118417347e-12       0.000000000000e+00       1.006548072323e-15       2.092307591503e-16       3.901856990985e-17 
 1564       6.290541496274e-11       2.594968244847e-12       1.159907341499e-12       0.000000000000e+00       1.003875607275e-15       2.067290452542e-16       3.921219202860e-17 
 1565       6.251972731468e-11       2.609456158389e-12       1.121521144146e-12       0.000000000000e+00       1.001211558331e-15       2.042091172055e-16       3.940046371411e-17 
 1566       6.213828140103e-11       2.623715606811e-12       1.081984247121e-12       0.000000000000e+00       9.985559005847e-16       2.016722093920e-16       3.958339751018e-17 
 1567       6.176112112482e-11       2.637742078119e-12       1.041321213326e-12       0.000000000000e+00       9.959086087906e-16       1.991195627082e-16       3.976100610736e-17 
 1568       6.138829054004e-11       2.651531040943e-12       9.995567469622e-13       0.000000000000e+00       9.932696573649e-16       1.965524245657e-16       3.993330234320e-17 
 1569       6.101983385192e-11       2.665077944515e-12       9.567156937624e-13       0.000000000000e+00       9.906390203845e-16       1.939720489037e-16       4.010029920257e-17 
 1570       6.065579541709e-11       2.678378218634e-12       9.128230412265e-13       0.000000000000e+00       9.880166715862e-16       1.913796961994e-16       4.026200981792e-17 
 1571       6.029621974379e-11       2.691427273638e-12       8.679039188540e-13       0.000000000000e+00       9.854025843664e-16       1.887766334787e-16       4.041844746954e-17 
 1572       5.994115149208e-11       2.704220500379e-12       8.219835983779e-13       0.000000000000e+00       9.827967317797e-16       1.861641343263e-16       4.056962558587e-17 
 1573       5.959063547401e-11       2.716753270190e-12       7.750874939977e-13       0.000000000000e+00       9.801990865393e-16       1.835434788963e-16       4.071555774376e-17 
 1574       5.924471665384e-11       2.729020934859e-12       7.272411626132e-13       0.000000000000e+00       9.776096210150e-16       1.809159539230e-16       4.085625766877e-17 
 1575       5.890344014822e-11       2.741018826598e-12       6.784703040578e-13       0.000000000000e+00       9.750283072339e-16       1.782828527308e-16       4.099173923541e-17 
 1576       5.856685122643e-11       2.752742258014e-12       6.288007613322e-13       0.000000000000e+00       9.724551168785e-16       1.756454752452e-16       4.112201646746e-17 
 1577       5.823499531053e-11       2.764186522082e-12       5.782585208375e-13       0.000000000000e+00       9.698900212868e-16       1.730051280029e-16       4.124710353823e-17 
 1578       5.790791797560e-11       2.775346892117e-12       5.268697126092e-13       0.000000000000e+00       9.673329914514e-16       1.703631241625e-16       4.136701477084e-17 
 1579       5.758566494989e-11       2.786218621741e-12       4.746606105500e-13       0.000000000000e+00       9.647839980188e-16       1.677207835147e-16       4.148176463848e-17 
 1580       5.726828211506e-11       2.796796944856e-12       4.216576326639e-13       0.000000000000e+00       9.622430112887e-16       1.650794324931e-16       4.159136776476e-17 
 1581       5.695581550639e-11       2.807077075619e-12       3.678873412893e-13       0.000000000000e+00       9.597100012133e-16       1.624404041844e-16       4.169583892388e-17 
 1582       5.664831131292e-11       2.817054208406e-12       3.133764433326e-13       0.000000000000e+00       9.571849373968e-16       1.598050383392e-16       4.179519304100e-17 
 1583       5.634581587770e-11       2.826723517789e-12       2.581517905016e-13       0.000000000000e+00       9.546677890945e-16       1.571746813819e-16       4.188944519248e-17 
 1584       5.604837569798e-11       2.836080158505e-12       2.022403795391e-13       0.000000000000e+00       9.521585252123e-16       1.545506864219e-16       4.197861060617e-17 
 1585       5.575603742538e-11       2.845119265427e-12       1.456693524562e-13       0.000000000000e+00       9.496571143058e-16       1.519344132633e-16       4.206270466167e-17 
 1586       5.546884786614e-11       2.853835953533e-12       8.846599676589e-14       0.000000000000e+00       9.471635245800e-16       1.493272284160e-16       4.214174289064e-17 
 1587       5.518685398127e-11       2.862225317884e-12       3.065774571648e-14       0.000000000000e+00       9.446777238881e-16       1.467305051059e-16       4.221574097706e-17 
 1588       5.491010288677e-11       2.870282433587e-12      -2.772782147492e-14       0.000000000000e+00       9.421996797314e-16       1.441456232853e-16       4.228471475749e-17 
 1589       5.463864185382e-11       2.878002355770e-12      -8.666297938893e-14       0.000000000000e+00       9.397293592582e-16       1.415739696436e-16       4.234868022140e-17 
 1590       5.437251830901e-11       2.885380119554e-12      -1.461198561704e-13       0.000000000000e+00       9.372667292631e-16       1.390169376176e-16       4.240765351139e-17 
 1591       5.411177983449e-11       2.892410740024e-12      -2.060704332951e-13       0.000000000000e+00       9.348117561868e-16       1.364759274018e-16       4.246165092354e-17 
 1592       5.385647416821e-11       2.899089212195e-12      -2.664865453359e-13       0.000000000000e+00       9.323644061149e-16       1.339523459593e-16       4.251068890760e-17 
 1593       5.360664920409e-11       2.905410510992e-12      -3.273398797298e-13       0.000000000000e+00       9.299246447773e-16       1.314476070320e-16       4.255478406735e-17 
 1594       5.336235299224e-11       2.911369591212e-12      -3.886019765439e-13       0.000000000000e+00       9.274924375480e-16       1.289631311510e-16       4.259395316084e-17 
 1595       5.312363373914e-11       2.916961387504e-12      -4.502442282424e-13       0.000000000000e+00       9.250677494438e-16       1.265003456472e-16       4.262821310065e-17 
 1596       5.289053980786e-11       2.922180814332e-12      -5.122378794528e-13       0.000000000000e+00       9.226505451239e-16       1.240606846619e-16       4.265758095422e-17 
 1597       5.266310651552e-11       2.927023776859e-12      -5.745549154127e-13       0.000000000000e+00       9.202407916698e-16       1.216453762334e-16       4.268207624004e-17 
